text,sarcastic
野生动物出镜名场面集锦大熊猫国家公园白水江园区：野生大熊猫母子嬉戏金丝猴温情拥抱。近年来，在位于甘肃省南部的大熊猫国家公园白水江园区，数百台红外相机捕捉了大量野生大熊猫及其伴生动物的珍贵影像画面，随着保护工作的不断进步和生态环境的持续改善，园区内的野生动物出镜“名场面”越来越多，戳视频一起来围观吧！（记者马莎）  报社的微博视频,0
随着汽车的普及，汽车喇叭所造成的噪音污染逐渐成为人们生活中不可忽视的问题。而研究人员发现，人在听到猫叫时幸福感会大大提升，于是他们建议把汽车喇叭改成猫叫，按一下喇叭，汽车就“喵”一声，这样就可彻底消除汽车鸣笛对人们的干扰。临时工@闲音限速 报道,1
民以食为天，食以安为先。后勤饮食保供人员真的很辛苦！,0
每年大年初五迎财神的是你，每年天天喊着没钱的也是你，这不得不让人怀疑，财神去你家不是送钱的，而是取钱的,1
这样的感情真的是最美好的样子了！,0
算是很好的一篇文章希望广大青年朋友都能找到自己心仪的工作,0
早安！乘着新闻早班车，迎接新的一天,0
汶川为9至14岁女孩免费接种HPV疫苗。4月15日，四川阿坝，汶川县为9—14岁女童免费接种HPV疫苗。在汶川中学疫苗接种点，医务人员严格按照疫苗接种流程和规范，为同学们进行疫苗接种。打完HPV疫苗的女孩说，自己的生命得到了一份保障。四川观察,0
高考发挥失常的人最后都拥有了幸福的人生。因为高考发挥失常，最后会选一所一开始看不上的大学，但去了大学后，因为身边同学成绩都不如你，于是你会越来越自信，走上社会后，积累了四年的自信更会让你在工作、事业上无往不利，最终收获成功人生。 ​​​,1
经常有人抱怨发语音的聊天方式，但研究发现，爱发语音的人其实并不想发语音，不过因文化水平有限，很多字不知道怎么写，自尊心又强，担心打错字被取笑，就只好发语音了。因此对发语音的人应给与更多理解和支持，空闲时可以陪他们拿起小学语文课本，帮他们多识几个字。,1
学习重要讲话,0
今天到了养老院..早上帮一个老爷爷按摩身体..下午有个社工叫我念报纸给另一个老爷爷听.我认真念完两则新闻.没想到~老爷爷竟然叫我闭嘴...可以再瞎一点没关系,1
青海西宁新增5例新冠肺炎病毒核酸检测阳性人员。青海省西宁市新冠肺炎疫情防控处置工作指挥部14日发布通告称，4月13日22时50分，西宁市新增5名新冠肺炎病毒核酸检测阳性人员。5名阳性人员均为4月12日对重点人群核酸检测筛查时发现异常，13日核酸检测复检结果呈阳性。目前，该5名阳性人员已闭环转运至定点医院，正在开展流调溯源等相关工作。（记者央秀达珍）,0
早！今天是新的一天,0
现在网红行业过度饱和，钱不好赚，导致一些网红不得不寻求其他就业渠道。于是有的网红故意通过出轨分手上热搜的形式，展示自己的公关姿势和文案水准，证明自己这方面能力远超尼罗河之流，以此期待有潜在类似公关需求的明星及早和他们签订劳动就业合同。 ​​​,1
《演员请回位》上因表演愤怒失败而被网友群嘲的演员们回应，主要是节目组准备不充分，想让我们表演愤怒却又不准备任何道具，你看人家别的节目，让选手表演愤怒，起码还给准备个水杯。 ​​​,1
很好！有个小人儿四点钟就起来唱歌了 (:,1
今天七点半才下班~很好~VERY GOOD~祝你考试100分~,1
收到收到(｡>ㅿ<｡),0
最美人间四月天看中国诗画与春天能有多配。春深四月，天地明净，万物竞发。在美术工作者的笔端，春之胜景蕴含时代新象、文明新风。一起拥抱最美人间四月天，不负春光，逐梦前行。当中国诗画遇上清明节春暖花开的时节,0
13.41亿其实并不多，不过是因为后面加了个“亿”，不管什么数字后面加个“亿”都会显得特别天文，特别吓人，比如你的月薪，0.00005亿。,1
轻松开心地看完，加油少年！你的明天会更好！,0
妥妥现状！我们学校就是这样，要求必须签就业协议，不然不给毕业证,0
干得漂亮！！！对虚假宣传必须加大力度打击！,0
蚊子具备成为网红宠物的一切条件，未来蚊子极可能超越猫狗，成为下一代最受年轻人喜爱的宠物。具体原因如下：1. 养起来省心，不用给它花钱买窝，也不用买蚊粮，更不用买蚊砂蚊玩具等；2. 主人外出时，蚊蚊也能自己照顾自己；3. 一般不会生病，不用动不动就带它去宠物医院；4. 不掉毛；5. 平日不需要遛蚊，偶尔带出去玩时不拴绳别人也不知道；6. 拉屎不臭；7. 大长腿，长相讨人喜爱；8. 不需要给蚊蚊洗澡修剪指甲打理毛发什么的；9. 身上流着自己的血，感觉和蚊蚊更像一家人，更亲近；10. 蚊蚊比猫和狗都更粘人，每晚都可以陪在主人身边卖萌嗡嗡嗡……,1
南京春日绣球花浪漫盛放。春光烂漫，南京崇正书院里绣球花开得正盛，一朵朵、一簇簇，洁白如雪，给春日增添了一分别样的浪漫。我苏特稿,0
请问这是冬小麦吗(_ _),0
那个“路由器”有没有可能是放筷子的，原谅我这个吃货,0
不得层层加码！！！！,0
【未来姓王姓张的年轻人更容易找到对象】专家分析，因夫妻争夺孩子冠姓权越来越激烈，未来人们会意识到，找一个与自己同姓的伴侣，就不会有这种矛盾，婚后生活也就更和谐。而因为姓李、王、张的人更多，所以这些人也更容易找到对象。“但无论你姓啥，未来都是属于'同姓恋'的”，该专家总结道。 ​​​,1
哈尔滨新增本土确诊45例，哈尔滨新增本土无症状28例。4月19日0-24时，黑龙江省新增新冠肺炎本土确诊病例45例（均在哈尔滨市），新增本土无症状感染者28例（均在哈尔滨市），均为隔离管控期间核酸检测发现或对重点人群主动排查发现。截至4月19日24时，全省现有本土确诊病例232例，本土无症状感染者149例。,0
神十三着陆现场高清图集。4月16日，神舟十三号载人飞船返回舱在东风着陆场成功着陆，翟志刚、王亚平、叶光富三名航天员胜利凯旋。戳图片，第一视角回顾神十三返回现场图集 | “神十三”航天员回家。直击英雄归来现场  [共18张],0
马住。3个动作缓解腰酸背痛。腰背部肌肉是一个整体肌群，想要缓解腰酸背痛，最好腰背一起组合练习。教你一套坐姿伸展操锻炼腰背部坐着练习，就能缓解腰背疲劳不适，下次试试看。生活圈,0
生命可贵，珍惜当下！,0
我就是那个50米外就能吸引蚊子的人，与它不共戴天,0
132名遇难者的DNA比对工作已完成。善后处置组持续为遇难者家属提供服务保障和善后支持，截至28日12点，累计接待遇难者家属626人，组织遇难者家属累计809人次到事故现场悼念。对收集到的遇难者家属提出的诉求168条，全部建立工作台账，积极推动解决。目前，132名遇难者的DNA比对工作已完成，遗骸遗物移交方案和分类移交标准正在逐步完善。（记者李纵、郑壹）,0
有人指出，因为只有母蚊才吸血，而且母蚊吸血是为了繁衍后代。因此蚊子咬你一口，它的孩子身上就流着你血，就等于你在帮别人抚养孩子，也就相当于你给一个公蚊戴了绿帽子。所以你身上的每一个包，其实都是公蚊的绿帽子，包越多，也相当于你在情场越有魅力,1
看夕阳老人为上海加油。“你们一定很忙吧，现在是你们医务工作者最忙的时候。我想念你们！我在武汉为你们加油！”6日，记者从复旦大学附属中山医院获悉，“落日余晖”的主角王欣老人连线复旦大学附属中山医院重症医学科刘凯医生，为上海医护人员鼓劲加油。“最艰难的时刻终将过去，我们一起努力，上海加油！”2020年3月5日，在武汉大学人民医院东院，刘凯医生在护送罹患新冠肺炎的87岁老人王欣做CT的途中，停下来，让已经住院近一个月的老先生欣赏了一次久违的落日…… 这一幕，许多人记忆深刻。(记者：熊琦）             [共3张],0
从繁华的城市到祖国最需要的边疆去垦荒的前辈！,0
笑死我了，这，怎么什么人都有，给你绿化你还投毒,0
传统观念认为，演艺圈的流量都在年轻演员那，演员一旦过了三十，就没流量了，只能当配角。但马保国却身体力行告诉大家，只要坚持演艺事业，精益求精，69岁的老人一样可以超越年轻人成为顶流。马保国让演员们又看到希望，只要好好修炼演技，未来总有回报。 ​​​,1
夜读：为什么要过清明节，这是我听过最好的回答。清明，教会我们不忘本，不忘从哪里出发；清明，教会我们在爱中告别，最好的缅怀是记得，也是放下；清明，是“传承”的日子，有哀思、有纪念，是责任、是感恩。愿你珍惜当下，带着所爱之人的嘱托，勇敢而从容地过好每天。 '夜读。为什么要过清明节，这是我听过最好的回答,0
招商银行股份有限公司原党委书记、行长田惠宇接受中央纪委国家监委纪律审查和监察调查。,0
俩男子发生口角，俩人约定次日找地方茬架。结果第二天约定时间到了，一人带了近百名肥头大耳的壮汉，另一人却只带了一看上去弱不禁风的少年，他只介绍一句，这我表弟，今年13岁。另一方的大汉们经过短暂的商议分析后，忽然间一起仓皇逃窜。,1
3月1日至24日吉林累计报告感染者超2.9万例3月1日至24日全国累计报告本土感染者已超5.6万例。国家卫生健康委疾控局副局长雷正龙25日在国务院联防联控机制新闻发布会上表示，3月1日至24日，全国累计报告本土感染者已超过56000例，波及28个省。其中吉林省疫情仍处于高位水平，3月1日至24日，累计报告感染者超过29000例，连续多日每天新增感染人数超过1000例，吉林市和长春市的疫情处于持续发展阶段。（记者李恒、张泉）,0
近镜头丨“我也是农民出身”。时间是忠实的记录者，镌刻着执政者奋进的步伐。4月18日起，报社开设“近镜头•温暖的瞬间”栏目，精心选取党的十八大以来，总书记治国理政的精彩瞬间，讲述每一张照片背后的温暖故事。今天刊发第二期《近镜头丨“我也是农民出身”》，详情请看网页链接,0
外交部用4个严重回应佩洛西或访台。4月7日，外交部例行记者会。问：美国会众议院议长佩洛西计划于周日访问台湾。这将是美国会众议院议长25年来首次访问台湾。外交部对此有何评论？赵立坚回应：中方坚决反对任何形式的美台官方往来。美国国会是美国政府的组成部分，理应严格遵守美国奉行的一个中国政策。如果佩洛西众议长访台，将严重违反一个中国原则和中美三个联合公报规定，严重损害中国主权和领土完整，严重冲击中美关系的政治基础，向台独分裂势力发出严重错误信号。中方对此坚决反对，已向美方提出严正交涉。美方应恪守一个中国原则和中美三个联合公报规定，立即取消佩洛西众议长访台计划，停止美台官方往来，以实际行动履行美方不支持“台独”的承诺。如果美方一意孤行，中方必将采取坚决有力措施，坚定捍卫国家主权和领土完整，由此造成的一切后果必须完全由美方负责。网页链接 人民视频,0
因为手机和网络的发展，现在写情书的人越来越少，情书濒临失传，于是近日联合国正式将“情书”列为世界物质文化遗产。而且即将于2020年发射升空的“旅行者3号”将携带一千封人类经典情书送往太空，旨在向外星人展示人类曾经原始的求交配手段。 ​​​,1
“向上之气”！拒绝负能量！,0
北京构建进口冷链食品进京全流程查验机制。北京市市场监督管理局副局长唐云华在8日举行的北京市新型冠状病毒肺炎疫情防控工作新闻发布会上介绍，北京依托“北京冷链”平台，实现进口冷链食品进京前的线上预约，进京时在26个进京路口实行扫码核验核酸检测阴性证明和消毒证明，进京后第一站冷库验收入库全程信息化管理。自4月1日以来，已有190车次冷链食品承运车辆成功实现预约，共计1029批次货品完成预约并通过进京核验。（记者吴文诩）,0
很好。我发了这么多午夜咸湿噗。我会下地狱了我,1
业余健身大学生表示，小时候营养平衡很重要！,0
上课时中天记者突然打来要采访老师，既不事先约来了又一直催我们赶快烤个蛋糕给她....我们在上证照班耶...没看到在打面包的面团吗??打蛋白时手都没洗就嫌无聊抢着要打...已经够发了还不听劝阻不肯停 ，走了也不说声谢谢..中X(第四台)记者可以再没品一点,1
哈哈太魔性了，忍不住听了很多遍,0
香港的明天更加美好！,0
谷爱凌说被提到爱吃馅饼很开心。谷爱凌@青蛙公主爱凌 说，参加表彰大会特别开心，总书记还提到了馅饼的事，很荣幸。网友：谷爱凌的奖牌哐当哐当响真好听。谷爱凌是爱吃馅饼新华网,0
本公司MIS可以再混一点没关系,1
正在直播：国务院联防联控机制召开新闻发布会。19日，国务院联防联控机制召开新闻发布会，交通运输部、农业农村部、国家邮政局、国家卫生健康委有关司局负责同志和有关专家将出席，介绍从严从实抓好疫情防控工作有关情况，并回答媒体提问。报社直播 报社的微博视频,0
现在一些所谓的老演员，一有机会蹦到台前就诋毁年轻人的偶像。提醒这些人，你们的年代看重演技，但现在的年代，我们年轻人并不觉得演技是多么宝贵的东西。年轻人民群众喜闻乐见的，老演员们最好不要指手画脚，别忘了尊重“年轻人的名义”。,1
地震快讯中国地震台网正式测定：04月21日15时42分在尼加拉瓜沿岸近海（北纬11.55度，西经87.00度）发生6.6级地震，震源深度30千米。（ 中国地震台网 应急管理部 中国地震局 报社 人民日报 央视新闻 ）   赞[70] [20] [17]:尼加拉瓜沿岸近海发生6.6级地震。,0
哎，谈感情可以，为什么要谈钱呢,0
小莫，你可以再超过一点！！！ (话说，一直听到玻璃破掉，东西碰撞的声音，还真是有恐怖！！),1
近期，国内外很多学者奔走呼吁，希望将京骂录入非物质文化遗产，他们认为京骂是融合了方言艺术、即兴表演、爆发力、肺活量等诸多艺术和体育竞技元素于一身的传统艺术，价值不亚于相声、京剧等项目，而随着现代化的冲击，目前掌握京骂的只剩为数不多的北京大爷。 ​​​,1
脚下沾满泥土，心中系着百姓！,0
4月1日是国际爱鸟日50余只青头潜鸭现身百鸟湖。连日来，黑龙江齐齐哈尔嫩江东百鸟湖喜迎“贵客”。50余只“极危”物种、国家一级保护野生动物——青头潜鸭现身百鸟湖。青头潜鸭种群数量稀少，被世界自然保护联盟红色名录列为“极危”物种，2021年升级为国家一级保护野生动物。（记者何山）  报社的微博视频,0
今日清明，我们没有忘记。今天，追忆那些逝去的人，铭记他们的牺牲，更向所有坚守和奉献致敬。只要我们记着，他们就从未离开。今天的风里都是思念,0
河北、四川省委主要负责同志职务调整。报社北京4月22日电日前，中共中央决定：　　倪岳峰同志任河北省委委员、常委、书记，王东峰同志不再担任河北省委书记、常委、委员职务；　　王晓晖同志任四川省委委员、常委、书记，彭清华同志不再担任四川省委书记、常委、委员职务。,0
已对救援人员进行心理干预'已对432位救援工作人员开展心理辅导。救援人员一直暴露于灾难现场和悲伤的情景中，加上过度疲劳，创伤情绪的卷入等因素，会使参与救援的人员出现一定程度的心理阴影和问题，从这个角度来看，救援人员也是心理受创伤的人员，这也包括我们心理救援人员。我们需要及时关注自己和同伴们的心理健康状况，及时自我调节。如果效果不好，需要及时联系心理专业人员提供帮助。目前，心理援助队已对432位工作人员开展心理辅导，累计开展心理辅导736人次。,0
清明期间网络祭扫要规范国家网信办规范清明期间网络祭扫。记者2日从国家网信办获悉，国家互联网信息办公室相关部门下发通知，部署开展清明期间网络祭扫规范管理工作。　　通知要求，网站平台不得发布传播歪曲历史、诋毁英烈等违法违规信息；不得随意创建网上烈士纪念馆、无证明文件随意“封”烈士；不得传播低俗庸俗、封建迷信等违法不良信息；不得以巧设名目收取高额服务费、售卖豪宅文玩等导向不良纪念品、提供私人订制豪华服务等方式借机敛财；要严防活人被祭拜，随意立网碑建网墓等情况。同时，网站平台要及时处理网民投诉举报，回应网民关切；要依法依规从快处置违法违规信息和账号，并及时发布公告。（记者王思北）,0
谁心动了。成都大学有门川菜理论与实践课。近日，四川成都，@成都大学 川菜理论与实践课走红网络。据同学介绍，这节课是一门选修课，既有理论讲授也有实践操作，期末考试除了要完成相关作文，还要合作做出一道菜，老师会根据菜品味道进行打分。网友：能去品鉴吗[开学季]四川观察,0
预祝发射圆满成功！！！航天员凯旋归来！,0
好闷的天气跟星期一 还真配ㄟ~,1
可以再忙一点 这周,1
很好   文藻英文要考 中高级程度的英检,1
对见利忘义，不择手段者严惩不贷！,0
山西繁峙一货车司机初筛阳性。山西省忻州市繁峙县新型冠状病毒肺炎疫情防控指挥部4月15日发布通告，繁峙县14日在对重点人群主动检测时发现一例核酸检测初筛阳性感染者，系集中隔离医学观察人员。该人员是韵达快递往返太原市清徐县和忻州市繁峙县之间的货车司机。（记者梁晓飞）,0
出去玩时，不需要提前做研究、查攻略，出酒店门就跟着人群走就行，哪里人最多，哪里的景点就是最有名最热闹最适合打卡拍照的,1
很好...好久不见的络枕,1
与蝶共舞啊。太美了！,0
现在的意识形态斗争形势的确比较严峻，不是蠢就是坏的太多。,0
正在直播：“3·21”东航MU5735航空器飞行事故国家应急处置指挥部新闻发布会。3月31日，“3·21”东航MU5735航空器飞行事故国家应急处置指挥部举行第十场新闻发布会，介绍搜寻工作最新情况和指挥部下一步工作重点。报社直播 报社的微博视频,0
有公关专家支招，黄小明若想打一场形象翻身仗，目前的办法就是以某歌手的“大碗宽面”为案例参考，也自行创作并演唱歌曲《我要我觉得》，或自编自导影片《都听我的》，以自黑的形式重新博得网友好感。但眼下的问题是，专家觉得黄小明可能不要他觉得。 ​​​,1
一到晚上就容易emo,0
缅怀！2022年一季度66名民警28名辅警牺牲在工作岗位上。公安部2日召开新闻发布会介绍，今年一季度，66名民警、28名辅警牺牲在工作岗位上。新中国成立以来，全国公安机关共有1.6万余名民警因公牺牲，其中，3700余人被评为烈士，30多万民警因公负伤。党的十八大以来，全国公安机关有3600余名民警牺牲在他们所热爱的、奋斗的、奉献的公安事业上。仅2021年，全国公安机关就有261名民警、131名辅警因公牺牲，4375名民警、3420名辅警因公负伤。（记者熊丰）,0
注意饮食！现在物质丰富了，长辈们怕孩子不长个，就对孩子没有限量了,0
建议严格落实劳动法,0
当真是史上最强开小灶，羡慕！,0
暖心的校长,0
天津新增2例阳性感染者。记者30日从天津市疫情防控指挥部获悉，3月30日0时至18时，天津市疾控部门报告2名本土新冠病毒核酸检测阳性感染者，均系管控人员筛查发现，均为无症状感染者。目前已转运至天津市定点医院。       自2022年2月24日至3月30日18时，天津本轮疫情累计报告829例阳性感染者。       根据天津市当前疫情形势和防控工作需要，自2022年3月30日起，将天津临港经济区泰长领钧实业发展有限公司，武清区汊沽港镇三街中山路、永华道、兴业路合围区域，武清区汊沽港镇大刘堡村中心西街南1-2排调整为低风险地区。天津市其他区域风险等级不变。（记者白佳丽、张建新）,0
烂电脑， 你可以再慢一点， 等我受不了就把你砸了..,1
国际社会已成为一部复杂精巧、有机一体的机器。国家主席21日上午以视频方式出席博鳌亚洲论坛2022年年会开幕式并发表主旨演讲。      强调，国际社会发展到今天已经成为一部复杂精巧、有机一体的机器，拆掉一个零部件就会使整个机器运转面临严重困难，被拆的人会受损，拆的人也会受损。博鳌亚洲论坛2022年年会开幕式,0
出差6个月，欢迎回家。神十三乘组回家前的太空Vlog。六个月，神舟十三号航天员在中国人自己的空间站里，实验、出舱、过年、授课…我国迄今时间最长的载人飞行要完成了。“感觉良好”乘组即将返回地球，你们辛苦了。太空旅行攻略,0
"很好很好，破财了，修机车花了我五千多，码的勒 IBM大楼还真是一个""灰""...",1
好事粽是发生在下一个转弯。晚安,0
昨天真的很倒楣。洗衣机又来乱，搞了很久之后只能手洗+我猜可能是中暑所以不舒服+半夜两点被自己的脚背叛来个大抽筋。很好，这一切一定都是家家上次诅咒我的结果,1
赵立坚说中国对挑战谁或取代谁并不感兴趣外交部敦促美方个别官员摒弃冷战思维。4月14日，美中央情报局局长伯恩斯发表任内首次公开讲话称，中国是不乏雄心和能力的强大竞争对手，试图在各领域超越美，并有意取代美成为印太超级大国。对此，外交部发言人赵立坚15日在例行记者会上答问时表示，美方在乌克兰危机中一再散布虚假消息，对中国大肆抹黑污蔑，对中俄关系挑拨离间，目的是要转嫁矛盾，挑动对抗，借机渔利。美方还是应该多反思自身对乌克兰危机发生和不断升级的责任。中国发展只是想让中国人民过上更好的生活，对挑战谁或取代谁并不感兴趣。长期以来，美方炮制了太多的“中国威胁论”，给中国泼了太多的脏水，但谎言说一千遍也不可能变成真理，世人对中国的和平发展和为世界所作的贡献自有公论。美方个别官员应该摒弃冷战思维，客观看待中国发展，停止造谣生事，停止挑拨中国同别国正常的国家关系，停止炒作“中国威胁论”，多做些有利于中美关系发展和世界和平稳定的事。（记者马卓言、冯歆然）,0
有人吃过鲔鱼罐头里面的鱼鳞吗??很好...我可能是史上第一位,1
电脑半年中毒三次还真棒,1
震惊且呕吐！Yue······,0
约九成的儿童搞不懂六一儿童节是干嘛的，因为他们发现大人们这一天也都在过节，大学生的哥哥姐姐们都在互祝六一快乐，邻居叔叔也给阿姨买礼物祝她六一快乐……而这一天他们还得表演节目给大人们看，大部分儿童都觉得六一应该叫大人节才对。 ​​​,1
教室摄像头家长可实时观看这种事情非常利于孩子健康成长，因为上课时有无数双眼睛盯着，会有活在舞台中央的感觉，会激发孩子表演出更好的自己，而且从长远看，也利于孩子克服内向，从小上课就被盯着，以后工作了老板出现在身后也不会怯场，会更有出息。 ​​​,1
沈阳市方舱医院一期完工交付。经过9天的昼夜施工，辽宁省沈阳市方舱医院应急改造一期工程于29日顺利完工，正式具备交付使用条件。方舱医院应急工程总建筑面积约5.1万平方米，分两期改造建设，一期建筑面积3.1万平方米，可提供1000张治疗床位及1.3万平方米的医疗物资仓库；二期建筑面积2万平方米，改造完成后可再提供1000张治疗床位。方舱医院改造是按照“三区两通道”原则，对方舱医院按照清洁区、半清洁区、污染区进行功能分区。方舱医院改造二期工程目前施工进展顺利。（记者汪伟、于也童，素材来源：沈阳市城乡建设局）             [共4张],0
公司电脑~真的可以再烂一点啦！！   今天网络也爆慢~是怎样！！,1
这么大的宣传力度都挡不住做梦的人把钱乖乖双手奉上！！,0
友达....可以再烂一点...6600点买36.2，现在7300点变成31.7  更更更,1
我一直在看歌词，都没来及看视频,0
热搜榜暂时下架后，微博正研究上架凉搜榜。据悉，凉搜与热搜相对应，主要展现平时不炒作不刷流量的低调明星。未来凉搜榜与热搜榜同时展现，谁不要脸刷热度就上热搜，谁低调务实就上凉搜，“以上凉搜为荣，以上热搜为耻”的网络价值观或将在近期内形成,1
虽然我不懂，但是我觉得很厉害,0
准备上课。太空网课上新。今天15:40，“天宫课堂”第二课将在中国空间站开讲。神舟十三号乘组航天员翟志刚、王亚平、叶光富将相互配合进行授课。太空抛物实验、太空冰雪实验、液桥演示实验…你最想看哪一项？收藏课表一起期待。,0
好羡慕这种友情啊！,0
理赔工作将充分尊重家属合理诉求'东航已启动赔付工作。3月27日下午，东航集团宣传部部长刘晓东表示，公司已经正式启动理赔工作，将依据国家相关法律法规，充分尊重家属合理诉求，与家属具体沟通方案细节，制定理赔方案，确定统一的赔付标准。,0
很好，我总是遇到气势凌人的女记者女公关女设计和女老板，然后我每天都在扮演小媳妇不敢多吭一声的角色。给我一只兔子。,1
很好...看到桌上的一堆东西...我中午不用睡了...再次被气到快脑中风... (:,1
祈愿平安！！！救治伤者，安全转移乘客！,0
37款App被通报工信部通报37款存在侵害用户权益行为App。记者20日从工信部获悉，工信部近期组织第三方检测机构对移动互联网应用程序（App）进行检查。截至目前，尚有37款App未完成整改。工信部要求上述App应在4月26日前完成整改落实工作。逾期不整改的，工信部将依法依规组织开展相关处置工作。,0
近日全国多地高温，这时候正是我们发扬“高温精神”的好时机。何谓高温精神，高温精神就是不惧怕高温，把高温当成一定可以战胜的敌人，天气越是热，越要鼓足干劲学习和工作；而且不要有盼雨的心情，要随时做好“明天会更热”的思想准备，用实际行动打败高温天气。 ​​​,1
明天要在台北吃谢师宴啰！劲桑还真会挑地方..,1
研究机构预测，大学开学后学生的体重变化与未来考研和就业成功与否会产生明显关联，体重没变化的学生，未来大概率可考研成功，因为这类学生拥有更自律的生活和学习习惯。该机构甚至建议，高校和就业单位如果嫌招人麻烦，可等开学后直接去学校抢那些没长胖的学生。,1
很好嘛！ Everest开起来一看， 竟然给我插DDRII 667而不是800的内存,1
我们的地球有多美。“珍爱地球 人与自然和谐共生”是今年世界地球日的主题。地球很美丽，但也很脆弱，温室气体排放、全球气候变暖、生物多样性面临威胁……不论身处何地，我们都脚踏同一个地球，仰望同一片星空。一句话对地球告白，一起好好守护我们共同的家！20220422是第53个世界地球日  [共11张],0
外交部回应赴澳留学生遭无端盘查并被遣返汪文斌说中方将坚定维护中国留学人员正当合法权益。针对一名中国赴澳大利亚留学生在悉尼入境时遭澳方无端盘查后被遣返一事，外交部发言人汪文斌3月29日在外交部例行记者会上表示，近期，澳大利亚边境执法人员数次针对中国赴澳留学人员入境悉尼进行无端盘查、检查手机及个人物品，并将中国高校组织军训认定为所谓“军事训练”，以隐瞒所谓“军事训练”经历为由取消签证并遣返，损害中国赴澳留学人员正当合法权益。中国外交部和驻澳使领馆已向澳方提出严正交涉，驻澳使领馆已于第一时间向中国相关留学生提供领事协助。        “澳方的有关做法与中澳人文交流互利共赢本质背道而驰。我们敦促澳方停止这种损人不利己的做法，为中澳人文交流与教育合作营造良好氛围，提供必要条件。中方将坚定维护中国赴澳留学人员的正当合法权益。”汪文斌说。（记者董雪、伍岳）,0
《从总统到第一夫人，七旬老人委曲求全为哪般》：特朗普团队立即采纳,1
一颗心噗通噗通的狂跳。 很好，我真的觉得有东西快从我喉咙里跳出来了,1
一些网友因为开心麻花节目被毙而不开心，这种不开心很没道理。开心麻花节目被毙，大家应该高兴才对，因为连开心麻花都被淘汰了，说明今年其他演员的语言类节目进步非常大，已经赶超开心麻花了，所以今年春晚肯定很好看，很值得期待。 ​​​,1
消息称，北京电影学院决定在新学期面向全国破格招聘一批经验丰富的一线电话诈骗犯到校内当教授。北影方面称，这类人是集导演、编剧和表演天赋于一身的人才，而且还拥有临场即兴表演的才能，与校内理论派教授形成互补，可对立志进入娱乐圈的学生提供莫大帮助。 ​​​,1
南京全面恢复日常医疗服务。据南京市疫情防控指挥部信息，自3月20日起暂停营业的南京地区口腔科、眼科、耳鼻喉科、整形（美容）科等专科医院与综合医院内相关专科择期诊疗项目自4月14日全部恢复。此外，此前停诊的非医院内部设置的南京地区门诊部、诊所，也全面恢复日常医疗服务。（记者沈汝发）,0
有人认为，国外的风气、思想等都有问题，容易诱发正常人犯错误，否则为何在国内好好一个女星，去个泰国就一指禅了；为何国内好好一男演员去趟澳洲就被关起来了；为何国内好好一老板去趟美国就被指控了……其实人都没问题，主要是国外不行，因此没事尽量少出国。,1
很好，今天又得继续加班...,1
失事飞机飞行员健康状况良好、飞行经历完备。东航云南有限公司董事长、党委书记孙世英在23日的新闻发布会上表示，该航班3位飞行员飞行执照和健康证都在有效期内，健康状况良好、飞行经历完备，符合局方要求。机长在2018年1月聘为B737机型机长，飞行总经历时间6709小时，第一副驾驶飞行总经历时间31769小时，第二副驾驶飞行总经历时间556小时。目前了解到，3位飞行员平时的表现也都是很好的，家庭情况也都比较和睦。（记者叶昊鸣、何伟）,0
运气真是太好了~刚才加班完要去吃晚餐时，车坏在建国高架上！！！每个月都在修车是怎样！！！,1
专家提醒，今天不要随便在朋友圈发布抱怨某宝提现收费的状态，更不要随便转发《八招让你不受某宝提现影响》，因为现在谈对象都先看朋友圈，让人看到你是个一个连一毛钱都斤斤计较的人，就知道你是不会舍得给她买口红的，所以哪怕心疼提现收费也要默默忍着。 ​​​,1
念书很了不起吗? 脾气可以再大一点！,1
持续关注！愿世界和平！,0
什么叫格局？这 就是格局！,0
“精致露营”——摆拍！才是精髓…,0
近日雾霾覆盖山东一带，其中山东一些沿海县市因平时少有雾霾，当地人见到雾霾后充满新奇感，大有南方人见雪时的心情，争相在朋友圈“晒霾”。不少人觉得，自家城市总算有了雾霾，有了雾霾就差不多赶上北京了，可以算大城市了。 ​​​,1
太甜了，这才是平凡珍贵的爱情(⑉°з°)-♡,0
用水晶杯喝饮料，连着WIFI吃着火锅，笑得像个几千岁的孩子,0
很好....连喇叭都坏了,1
研究发现，我们对财神的期待，本质上是对一个专属atm奴的期待，但因为atm奴这名字不好听，然后我们又给他起名叫财神。,1
说明学习是多么的重要。如果没有掌握技能，只能干着急。让我们都行动起来多学习一些相关的本领。,0
分析指出，电影放映前播放老赖名单不太合适，因为老赖之所以能成为老赖，心理活动就和常人不同，看到电影前出现自己名字，他们或许会感觉自己参与了几十亿票房的大电影，甚至不排除有的感觉自己已经成了复联成员，于是更加感慨“当老赖还真不赖”。,1
